Source.Name,user_name,rating,snippet,date,iso_date,iso_date_of_last_edit,Text Case Folding,Text Tokenizing,Text Normalization,snippet_translated,Text Stemming,Text Translating
reviews_gurah.xlsx,Bawel Pesek,5,"Soal rasa jangan tanya pastinya lebih enak,tempatnya nyaman dan bersih",2 years ago,2022-03-23 19:15:28,2022-03-23 19:15:28,soal rasa jangan tanya pastinya lebih enaktempatnya nyaman dan bersih,"['soal', 'rasa', 'jangan', 'tanya', 'pastinya', 'lebih', 'enaktempatnya', 'nyaman', 'dan', 'bersih']","['soal', 'rasa', 'jangan', 'tanya', 'pastinya', 'lebih', 'enaktempatnya', 'nyaman', 'dan', 'bersih']","Soal rasa jangan tanya pastinya lebih enak,tempatnya nyaman dan bersih",[],"['soal', 'rasa', 'jangan', 'tanya', 'pastinya', 'lebih', 'enaktempatnya', 'nyaman', 'dan', 'bersih']"
reviews_gurah.xlsx,ibnu s.sumali,5,Maa syaa Allah tempatnya nyaman,a year ago,2023-08-15 19:52:14,2023-08-15 19:52:14,maa syaa allah tempatnya nyaman,"['maa', 'syaa', 'allah', 'tempatnya', 'nyaman']","['maa', 'syaa', 'allah', 'tempatnya', 'nyaman']",Maa syaa Allah tempatnya nyaman,[],"['maa', 'syaa', 'allah', 'tempatnya', 'nyaman']"
reviews_gurah.xlsx,Sam Hafi,1,Minyaknya rik ga bagus spt fast food lain,2 years ago,2022-08-31 20:11:52,2022-08-31 20:11:52,minyaknya rik ga bagus spt fast food lain,"['minyaknya', 'rik', 'ga', 'bagus', 'spt', 'fast', 'food', 'lain']","['minyaknya', 'rik', 'enggak', 'bagus', 'seperti', 'fast', 'food', 'lain']",Minyaknya rik ga bagus spt fast food lain,[],"['minyaknya', 'rik', 'enggak', 'bagus', 'seperti', 'fast', 'makanan', 'lain']"
reviews_gurah.xlsx,silvana rahma,5,Tempatnya sangat bersih dan nyaman ,2 years ago,2022-03-23 12:07:54,2022-03-23 12:07:54,tempatnya sangat bersih dan nyaman,"['tempatnya', 'sangat', 'bersih', 'dan', 'nyaman']","['tempatnya', 'sangat', 'bersih', 'dan', 'nyaman']",Tempatnya sangat bersih dan nyaman ,[],"['tempatnya', 'sangat', 'bersih', 'dan', 'nyaman']"
reviews_gurah.xlsx,Weni Retno,5,Tempat yang strategis nyaman dan bersih.,2 years ago,2022-03-23 12:04:04,2022-03-23 12:04:04,tempat yang strategis nyaman dan bersih,"['tempat', 'yang', 'strategis', 'nyaman', 'dan', 'bersih']","['tempat', 'yang', 'strategis', 'nyaman', 'dan', 'bersih']",Tempat yang strategis nyaman dan bersih.,[],"['tempat', 'yang', 'strategis', 'nyaman', 'dan', 'bersih']"
reviews_gurah.xlsx,Ahmad fajar kurniawan,5,Pelayanan ramah,8 months ago,2024-02-14 21:49:26,2024-02-14 21:49:26,pelayanan ramah,"['pelayanan', 'ramah']","['pelayanan', 'ramah']",Pelayanan ramah,[],"['pelayanan', 'ramah']"
reviews_gurah.xlsx,Ichsan Harnata,5,pelayanan baik,8 months ago,2024-02-13 10:52:23,2024-02-13 10:52:23,pelayanan baik,"['pelayanan', 'baik']","['pelayanan', 'baik']",pelayanan baik,[],"['pelayanan', 'baik']"
reviews_gurah.xlsx,Oppo A5s,5,Siap buat acara keluarga,a year ago,2022-11-28 13:30:20,2022-11-28 13:30:20,siap buat acara keluarga,"['siap', 'buat', 'acara', 'keluarga']","['siap', 'buat', 'acara', 'keluarga']",Siap buat acara keluarga,[],"['siap', 'buat', 'acara', 'keluarga']"
reviews_gurah.xlsx,SAHRUL HILMI,5,Mantap ayam nya,2 years ago,2022-05-27 13:43:07,2022-05-27 13:43:16,mantap ayam nya,"['mantap', 'ayam', 'nya']","['mantap', 'ayam', 'nya']",Mantap ayam nya,[],"['mantap', 'ayam', 'nya']"
reviews_gurah.xlsx,Novia Widi christanti,5,Tempatnya bersih dan nyaman ,2 years ago,2022-03-23 12:04:28,2022-03-23 12:04:28,tempatnya bersih dan nyaman,"['tempatnya', 'bersih', 'dan', 'nyaman']","['tempatnya', 'bersih', 'dan', 'nyaman']",Tempatnya bersih dan nyaman ,[],"['tempatnya', 'bersih', 'dan', 'nyaman']"
reviews_gurah.xlsx,hamzah ali,1,Tempat ibadah yang nyaman,2 years ago,2022-09-07 22:08:10,2022-09-07 22:08:10,tempat ibadah yang nyaman,"['tempat', 'ibadah', 'yang', 'nyaman']","['tempat', 'ibadah', 'yang', 'nyaman']",Tempat ibadah yang nyaman,[],"['tempat', 'ibadah', 'yang', 'nyaman']"
reviews_gurah.xlsx,Naomi Nugraini,5,Mantap,a year ago,2023-02-19 16:22:35,2023-02-19 16:23:47,mantap,['mantap'],['mantap'],Mantap,[],['mantap']
reviews_gurah.xlsx,Dina Novita W,5,Mantapppp.,a year ago,2022-12-23 15:00:05,2022-12-23 22:23:11,mantapppp,['mantapppp'],['mantapppp'],Mantapppp.,[],['mantapppp']
reviews_gurah.xlsx,Revina Kusuma,5,MANTAP,2 years ago,2022-03-24 07:47:03,2022-03-24 07:47:03,mantap,['mantap'],['mantap'],MANTAP,[],['mantap']
reviews_ngasem.xlsx,Vina Narulita,5,"Makanannya enak dan harga ramah dikantong 
Paket geprek ayam lengkap udah termasuk es teh only 11k ",2 weeks ago,2024-10-19 12:22:54,2024-10-19 12:50:12,makanannya enak dan harga ramah dikantong paket geprek ayam lengkap udah termasuk es teh only ,"['makanannya', 'enak', 'dan', 'harga', 'ramah', 'dikantong', 'paket', 'geprek', 'ayam', 'lengkap', 'udah', 'termasuk', 'es', 'teh', 'only']","['makanannya', 'enak', 'dan', 'harga', 'ramah', 'dikantong', 'paket', 'geprek', 'ayam', 'lengkap', 'sudah', 'termasuk', 'es', 'teh', 'only']","Makanannya enak dan harga ramah dikantong 
Paket geprek ayam lengkap udah termasuk es teh only 11k ",[],"['makanannya', 'enak', 'dan', 'harga', 'ramah', 'dikantong', 'paket', 'geprek', 'ayam', 'lengkap', 'sudah', 'termasuk', 'es', 'teh', 'hanya']"
reviews_ngasem.xlsx,Agnui Rivalina,5,"Tempat makan yang recommended banget sih, sering banget ke sini gak mengecewakan dari segi pelayanan yang ramah dan makanan nya enak banget,  ayamnya crispy sambel geprek super pedas, banyak varian menu baru yang gak bikin bosen ",2 months ago,2024-08-26 12:26:05,2024-08-26 12:26:05,tempat makan yang recommended banget sih sering banget ke sini gak mengecewakan dari segi pelayanan yang ramah dan makanan nya enak banget ayamnya crispy sambel geprek super pedas banyak varian menu baru yang gak bikin bosen,"['tempat', 'makan', 'yang', 'recommended', 'banget', 'sih', 'sering', 'banget', 'ke', 'sini', 'gak', 'mengecewakan', 'dari', 'segi', 'pelayanan', 'yang', 'ramah', 'dan', 'makanan', 'nya', 'enak', 'banget', 'ayamnya', 'crispy', 'sambel', 'geprek', 'super', 'pedas', 'banyak', 'varian', 'menu', 'baru', 'yang', 'gak', 'bikin', 'bosen']","['tempat', 'makan', 'yang', 'recommended', 'banget', 'sih', 'sering', 'banget', 'ke', 'sini', 'enggak', 'mengecewakan', 'dari', 'segi', 'pelayanan', 'yang', 'ramah', 'dan', 'makanan', 'nya', 'enak', 'banget', 'ayamnya', 'crispy', 'sambel', 'geprek', 'super', 'pedas', 'banyak', 'varian', 'menu', 'baru', 'yang', 'enggak', 'bikin', 'bosan']","Tempat makan yang recommended banget sih, sering banget ke sini gak mengecewakan dari segi pelayanan yang ramah dan makanan nya enak banget,  ayamnya crispy sambel geprek super pedas, banyak varian menu baru yang gak bikin bosen ",[],"['tempat', 'makan', 'yang', 'direkomendasikan', 'banget', 'sih', 'sering', 'banget', 'ke', 'sini', 'enggak', 'mengecewakan', 'dari', 'segi', 'pelayanan', 'yang', 'ramah', 'dan', 'makanan', 'nya', 'enak', 'banget', 'ayamnya', 'crispy', 'sambel', 'geprek', 'super', 'pedas', 'banyak', 'varian', 'menu', 'baru', 'yang', 'enggak', 'bikin', 'bosan']"
reviews_ngasem.xlsx,dya pitaloka,5,"tempatnya cocok banget buat nyantai habis pulang sekolah,  menu nya banyak harganya juga terjangkau, pelayanannya cepat dan memuaskan bangettt",3 months ago,2024-07-25 15:19:48,2024-07-25 15:19:48,tempatnya cocok banget buat nyantai habis pulang sekolah menu nya banyak harganya juga terjangkau pelayanannya cepat dan memuaskan bangettt,"['tempatnya', 'cocok', 'banget', 'buat', 'nyantai', 'habis', 'pulang', 'sekolah', 'menu', 'nya', 'banyak', 'harganya', 'juga', 'terjangkau', 'pelayanannya', 'cepat', 'dan', 'memuaskan', 'bangettt']","['tempatnya', 'cocok', 'banget', 'buat', 'nyantai', 'habis', 'pulang', 'sekolah', 'menu', 'nya', 'banyak', 'harganya', 'juga', 'terjangkau', 'pelayanannya', 'cepat', 'dan', 'memuaskan', 'banget']","tempatnya cocok banget buat nyantai habis pulang sekolah,  menu nya banyak harganya juga terjangkau, pelayanannya cepat dan memuaskan bangettt",[],"['tempatnya', 'cocok', 'banget', 'buat', 'nyantai', 'habis', 'pulang', 'sekolah', 'menu', 'nya', 'banyak', 'harganya', 'juga', 'terjangkau', 'pelayanannya', 'cepat', 'dan', 'memuaskan', 'banget']"
reviews_ngasem.xlsx,Cici Qudus,5,"G sempet foto menunya keburu dimakan
Tmpat nyaman,luas ada mainan buat anak prosotan.
Utk mkanan,tpungnya renyah,rasa gurih bumbunya tersa tpi dagingnya cm kerasa asin sj bumbu daging aym kurang meresap.
Mungkn bs dprbaiki lebh baik lagi utk bmbu aym nya biar lebh meresa lagi.",3 months ago,2024-07-27 14:59:10,2024-07-27 14:59:10, sempet foto menunya keburu dimakan tmpat nyamanluas ada mainan buat anak prosotan utk mkanantpungnya renyahrasa gurih bumbunya tersa tpi dagingnya cm kerasa asin sj bumbu daging aym kurang meresap mungkn bs dprbaiki lebh baik lagi utk bmbu aym nya biar lebh meresa lagi,"['sempet', 'foto', 'menunya', 'keburu', 'dimakan', 'tmpat', 'nyamanluas', 'ada', 'mainan', 'buat', 'anak', 'prosotan', 'utk', 'mkanantpungnya', 'renyahrasa', 'gurih', 'bumbunya', 'tersa', 'tpi', 'dagingnya', 'cm', 'kerasa', 'asin', 'sj', 'bumbu', 'daging', 'aym', 'kurang', 'meresap', 'mungkn', 'bs', 'dprbaiki', 'lebh', 'baik', 'lagi', 'utk', 'bmbu', 'aym', 'nya', 'biar', 'lebh', 'meresa', 'lagi']","['sempat', 'foto', 'menunya', 'keburu', 'dimakan', 'tmpat', 'nyamanluas', 'ada', 'mainan', 'buat', 'anak', 'prosotan', 'untuk', 'mkanantpungnya', 'renyahrasa', 'gurih', 'bumbunya', 'tersa', 'tapi', 'dagingnya', 'cuma', 'kerasa', 'asin', 'saja', 'bumbu', 'daging', 'aym', 'kurang', 'meresap', 'mungkn', 'bisa', 'dprbaiki', 'lebih', 'baik', 'lagi', 'untuk', 'bmbu', 'aym', 'nya', 'biar', 'lebih', 'meresa', 'lagi']","G sempet foto menunya keburu dimakan
Tmpat nyaman,luas ada mainan buat anak prosotan.
Utk mkanan,tpungnya renyah,rasa gurih bumbunya tersa tpi dagingnya cm kerasa asin sj bumbu daging aym kurang meresap.
Mungkn bs dprbaiki lebh baik lagi utk bmbu aym nya biar lebh meresa lagi.",[],"['sempat', 'foto', 'menunya', 'keburu', 'dimakan', 'tmpat', 'nyamanluas', 'ada', 'mainan', 'buat', 'anak', 'prosotan', 'untuk', 'mkanantpungnya', 'renyahrasa', 'gurih', 'bumbunya', 'tersa', 'tapi', 'dagingnya', 'cuma', 'kerasa', 'asin', 'saja', 'bumbu', 'daging', 'aym', 'kurang', 'meresap', 'mungkn', 'bisa', 'dprbaiki', 'lebih', 'baik', 'lagi', 'untuk', 'bmbu', 'aym', 'nya', 'biar', 'lebih', 'meresa', 'lagi']"
reviews_ngasem.xlsx,Chynot Anggraininurma,5,"Tempatnya nyaman banget,menu nya mantulll dan ramah dikantong,dijamin gk buat kantong kering",3 months ago,2024-07-18 06:43:57,2024-07-18 06:43:57,tempatnya nyaman bangetmenu nya mantulll dan ramah dikantongdijamin gk buat kantong kering,"['tempatnya', 'nyaman', 'bangetmenu', 'nya', 'mantulll', 'dan', 'ramah', 'dikantongdijamin', 'gk', 'buat', 'kantong', 'kering']","['tempatnya', 'nyaman', 'bangetmenu', 'nya', 'mantulll', 'dan', 'ramah', 'dikantongdijamin', 'enggak', 'buat', 'kantong', 'kering']","Tempatnya nyaman banget,menu nya mantulll dan ramah dikantong,dijamin gk buat kantong kering",[],"['tempatnya', 'nyaman', 'bangetmenu', 'nya', 'mantulll', 'dan', 'ramah', 'dikantongdijamin', 'enggak', 'buat', 'kantong', 'kering']"
reviews_ngasem.xlsx,Ahmad Alif A,5,"Tempatnya nyaman bersih, pelayanannya baik,menu""nya banyak,rekomend banget buat ajak teman,keluarga makan disitu",3 months ago,2024-08-01 15:46:03,2024-08-01 15:46:03,tempatnya nyaman bersih pelayanannya baikmenunya banyakrekomend banget buat ajak temankeluarga makan disitu,"['tempatnya', 'nyaman', 'bersih', 'pelayanannya', 'baikmenunya', 'banyakrekomend', 'banget', 'buat', 'ajak', 'temankeluarga', 'makan', 'disitu']","['tempatnya', 'nyaman', 'bersih', 'pelayanannya', 'baikmenunya', 'banyakrekomend', 'banget', 'buat', 'ajak', 'temankeluarga', 'makan', 'disitu']","Tempatnya nyaman bersih, pelayanannya baik,menu""nya banyak,rekomend banget buat ajak teman,keluarga makan disitu",[],"['tempatnya', 'nyaman', 'bersih', 'pelayanannya', 'baikmenunya', 'banyakrekomend', 'banget', 'buat', 'ajak', 'temankeluarga', 'makan', 'disitu']"
reviews_ngasem.xlsx,Alfian Achmad ff,5,Makanan nya enak pelayanan lewat gojek cepat ndak nunggu lama. Juaranya ayam chicken josss mantap ,3 months ago,2024-07-28 20:47:03,2024-07-28 20:47:03,makanan nya enak pelayanan lewat gojek cepat ndak nunggu lama juaranya ayam chicken josss mantap,"['makanan', 'nya', 'enak', 'pelayanan', 'lewat', 'gojek', 'cepat', 'ndak', 'nunggu', 'lama', 'juaranya', 'ayam', 'chicken', 'josss', 'mantap']","['makanan', 'nya', 'enak', 'pelayanan', 'lewat', 'gojek', 'cepat', 'indak', 'menunggu', 'lama', 'juaranya', 'ayam', 'chicken', 'josss', 'mantap']",Makanan nya enak pelayanan lewat gojek cepat ndak nunggu lama. Juaranya ayam chicken josss mantap ,[],"['makanan', 'nya', 'enak', 'pelayanan', 'lewat', 'gojek', 'cepat', 'indak', 'menunggu', 'lama', 'juaranya', 'ayam', 'chicken', 'josss', 'mantap']"
reviews_ngasem.xlsx,Rama Adji,5,Tempatnya luas nyaman dan bersih. Pelayanannya oke banget. Makanannya enak harganya juga ramah di kantong. Pokoknya rekomended banget tempatnya.,3 months ago,2024-07-20 11:42:16,2024-07-20 11:42:16,tempatnya luas nyaman dan bersih pelayanannya oke banget makanannya enak harganya juga ramah di kantong pokoknya rekomended banget tempatnya,"['tempatnya', 'luas', 'nyaman', 'dan', 'bersih', 'pelayanannya', 'oke', 'banget', 'makanannya', 'enak', 'harganya', 'juga', 'ramah', 'di', 'kantong', 'pokoknya', 'rekomended', 'banget', 'tempatnya']","['tempatnya', 'luas', 'nyaman', 'dan', 'bersih', 'pelayanannya', 'oke', 'banget', 'makanannya', 'enak', 'harganya', 'juga', 'ramah', 'di', 'kantong', 'pokoknya', 'recommended', 'banget', 'tempatnya']",Tempatnya luas nyaman dan bersih. Pelayanannya oke banget. Makanannya enak harganya juga ramah di kantong. Pokoknya rekomended banget tempatnya.,[],"['tempatnya', 'luas', 'nyaman', 'dan', 'bersih', 'pelayanannya', 'oke', 'banget', 'makanannya', 'enak', 'harganya', 'juga', 'ramah', 'di', 'kantong', 'pokoknya', 'direkomendasikan', 'banget', 'tempatnya']"
reviews_ngasem.xlsx,Rara Int,5,"So far saat peak dan banyak orang dine in dan antri first impression tempatnya tetep terasa bersih, rapi, meski antri tapi gak crowded, semua staff sat set, pelayanan cepat tepat efisien. Parkiran rapi dan sopan. Saya order buat take out, lain waktu coba buat dine in.

Cobain 3 varian promo, ayam krispi gurih dan masih hangat sampai rumah 10 menit perjalanan, ayam geprek sambel pedesnya masih aman buat perut dan rasanya nagih krn gak terlalu pedas jd masih kuat buat habisin sambelnya, ayam bakarnya recomended, tetep ada kriuknya meski sudah dibakar dan dibalur bumbu, mantap pokoknya, terutama sambal gepreknya .

Semoga pelayanan dipertahankan & ditingkatkan.",3 months ago,2024-07-19 16:18:15,2024-07-19 16:18:15,so far saat peak dan banyak orang dine in dan antri first impression tempatnya tetep terasa bersih rapi meski antri tapi gak crowded semua staff sat set pelayanan cepat tepat efisien parkiran rapi dan sopan saya order buat take out lain waktu coba buat dine in cobain varian promo ayam krispi gurih dan masih hangat sampai rumah menit perjalanan ayam geprek sambel pedesnya masih aman buat perut dan rasanya nagih krn gak terlalu pedas jd masih kuat buat habisin sambelnya ayam bakarnya recomended tetep ada kriuknya meski sudah dibakar dan dibalur bumbu mantap pokoknya terutama sambal gepreknya semoga pelayanan dipertahankan ditingkatkan,"['so', 'far', 'saat', 'peak', 'dan', 'banyak', 'orang', 'dine', 'in', 'dan', 'antri', 'first', 'impression', 'tempatnya', 'tetep', 'terasa', 'bersih', 'rapi', 'meski', 'antri', 'tapi', 'gak', 'crowded', 'semua', 'staff', 'sat', 'set', 'pelayanan', 'cepat', 'tepat', 'efisien', 'parkiran', 'rapi', 'dan', 'sopan', 'saya', 'order', 'buat', 'take', 'out', 'lain', 'waktu', 'coba', 'buat', 'dine', 'in', 'cobain', 'varian', 'promo', 'ayam', 'krispi', 'gurih', 'dan', 'masih', 'hangat', 'sampai', 'rumah', 'menit', 'perjalanan', 'ayam', 'geprek', 'sambel', 'pedesnya', 'masih', 'aman', 'buat', 'perut', 'dan', 'rasanya', 'nagih', 'krn', 'gak', 'terlalu', 'pedas', 'jd', 'masih', 'kuat', 'buat', 'habisin', 'sambelnya', 'ayam', 'bakarnya', 'recomended', 'tetep', 'ada', 'kriuknya', 'meski', 'sudah', 'dibakar', 'dan', 'dibalur', 'bumbu', 'mantap', 'pokoknya', 'terutama', 'sambal', 'gepreknya', 'semoga', 'pelayanan', 'dipertahankan', 'ditingkatkan']","['sok', 'far', 'saat', 'peak', 'dan', 'banyak', 'orang', 'dine', 'ini', 'dan', 'antri', 'first', 'impression', 'tempatnya', 'tetap', 'terasa', 'bersih', 'rapi', 'meski', 'antri', 'tapi', 'enggak', 'crowded', 'semua', 'staff', 'sat', 'set', 'pelayanan', 'cepat', 'tepat', 'efisien', 'parkiran', 'rapi', 'dan', 'sopan', 'saya', 'order', 'buat', 'take', 'out', 'lain', 'waktu', 'coba', 'buat', 'dine', 'ini', 'coba', 'varian', 'promo', 'ayam', 'krispi', 'gurih', 'dan', 'masih', 'hangat', 'sampai', 'rumah', 'menit', 'perjalanan', 'ayam', 'geprek', 'sambel', 'pedesnya', 'masih', 'aman', 'buat', 'perut', 'dan', 'rasanya', 'nagih', 'karena', 'enggak', 'terlalu', 'pedas', 'jadi', 'masih', 'kuat', 'buat', 'habisin', 'sambelnya', 'ayam', 'bakarnya', 'recomended', 'tetap', 'ada', 'kriuknya', 'meski', 'sudah', 'dibakar', 'dan', 'dibalur', 'bumbu', 'mantap', 'pokoknya', 'terutama', 'sambal', 'gepreknya', 'semoga', 'pelayanan', 'dipertahankan', 'ditingkatkan']","So far saat peak dan banyak orang dine in dan antri first impression tempatnya tetep terasa bersih, rapi, meski antri tapi gak crowded, semua staff sat set, pelayanan cepat tepat efisien. Parkiran rapi dan sopan. Saya order buat take out, lain waktu coba buat dine in.

Cobain 3 varian promo, ayam krispi gurih dan masih hangat sampai rumah 10 menit perjalanan, ayam geprek sambel pedesnya masih aman buat perut dan rasanya nagih krn gak terlalu pedas jd masih kuat buat habisin sambelnya, ayam bakarnya recomended, tetep ada kriuknya meski sudah dibakar dan dibalur bumbu, mantap pokoknya, terutama sambal gepreknya .

Semoga pelayanan dipertahankan & ditingkatkan.",[],"['sok', 'far', 'saat', 'peak', 'dan', 'banyak', 'orang', 'dine', 'ini', 'dan', 'antri', 'Pertama', 'impression', 'tempatnya', 'tetap', 'terasa', 'bersih', 'rapi', 'meski', 'antri', 'tapi', 'enggak', 'penuh sesak', 'semua', 'staff', 'sat', 'set', 'pelayanan', 'cepat', 'tepat', 'efisien', 'parkiran', 'rapi', 'dan', 'sopan', 'saya', 'order', 'buat', 'take', 'out', 'lain', 'waktu', 'coba', 'buat', 'dine', 'ini', 'coba', 'varian', 'promo', 'ayam', 'krispi', 'gurih', 'dan', 'masih', 'hangat', 'sampai', 'rumah', 'menit', 'perjalanan', 'ayam', 'geprek', 'sambel', 'pedesnya', 'masih', 'aman', 'buat', 'perut', 'dan', 'rasanya', 'nagih', 'karena', 'enggak', 'terlalu', 'pedas', 'jadi', 'masih', 'kuat', 'buat', 'habisin', 'sambelnya', 'ayam', 'bakarnya', 'recomended', 'tetap', 'ada', 'kriuknya', 'meski', 'sudah', 'dibakar', 'dan', 'dibalur', 'bumbu', 'mantap', 'pokoknya', 'terutama', 'sambal', 'gepreknya', 'semoga', 'pelayanan', 'dipertahankan', 'ditingkatkan']"
reviews_ngasem.xlsx,Rizch 27,5,"Tempatnya bersih, luas & nyaman. Punya banyak varian menu selain ayam krispi, jd bisa sering2 kesini buat cobain menu yg lain. Pegawainya ramah dan pelayanannya juga bagus. Area toilet bersih, wastafel juga bersih lebih dari satu jadi gak ngantri  terus ada mushola y juga rapi. Dan satu lagi, harganya terjangkau baik tanggal muda maupun tua untuk area pinggiran kota aman di kantong. Kids friendly ada area playground y jg. Overall is good, best choice for Meal time . Terima Kasih Master Chicken",3 months ago,2024-07-21 12:02:50,2024-07-21 12:02:50,tempatnya bersih luas nyaman punya banyak varian menu selain ayam krispi jd bisa sering kesini buat cobain menu yg lain pegawainya ramah dan pelayanannya juga bagus area toilet bersih wastafel juga bersih lebih dari satu jadi gak ngantri terus ada mushola  juga rapi dan satu lagi harganya terjangkau baik tanggal muda maupun tua untuk area pinggiran kota aman di kantong kids friendly ada area playground  jg overall is good best choice for meal time terima kasih master chicken,"['tempatnya', 'bersih', 'luas', 'nyaman', 'punya', 'banyak', 'varian', 'menu', 'selain', 'ayam', 'krispi', 'jd', 'bisa', 'sering', 'kesini', 'buat', 'cobain', 'menu', 'yg', 'lain', 'pegawainya', 'ramah', 'dan', 'pelayanannya', 'juga', 'bagus', 'area', 'toilet', 'bersih', 'wastafel', 'juga', 'bersih', 'lebih', 'dari', 'satu', 'jadi', 'gak', 'ngantri', 'terus', 'ada', 'mushola', 'juga', 'rapi', 'dan', 'satu', 'lagi', 'harganya', 'terjangkau', 'baik', 'tanggal', 'muda', 'maupun', 'tua', 'untuk', 'area', 'pinggiran', 'kota', 'aman', 'di', 'kantong', 'kids', 'friendly', 'ada', 'area', 'playground', 'jg', 'overall', 'is', 'good', 'best', 'choice', 'for', 'meal', 'time', 'terima', 'kasih', 'master', 'chicken']","['tempatnya', 'bersih', 'luas', 'nyaman', 'punya', 'banyak', 'varian', 'menu', 'selain', 'ayam', 'krispi', 'jadi', 'bisa', 'sering', 'kesini', 'buat', 'coba', 'menu', 'yang', 'lain', 'pegawainya', 'ramah', 'dan', 'pelayanannya', 'juga', 'bagus', 'area', 'toilet', 'bersih', 'wastafel', 'juga', 'bersih', 'lebih', 'dari', 'satu', 'jadi', 'enggak', 'mengantri', 'terus', 'ada', 'mushola', 'juga', 'rapi', 'dan', 'satu', 'lagi', 'harganya', 'terjangkau', 'baik', 'tanggal', 'muda', 'maupun', 'tua', 'untuk', 'area', 'pinggiran', 'kota', 'aman', 'di', 'kantong', 'kids', 'friendly', 'ada', 'area', 'playground', 'juga', 'overall', 'is', 'baik', 'terbaik', 'choice', 'for', 'meal', 'time', 'terima', 'kasih', 'master', 'chicken']","Tempatnya bersih, luas & nyaman. Punya banyak varian menu selain ayam krispi, jd bisa sering2 kesini buat cobain menu yg lain. Pegawainya ramah dan pelayanannya juga bagus. Area toilet bersih, wastafel juga bersih lebih dari satu jadi gak ngantri  terus ada mushola y juga rapi. Dan satu lagi, harganya terjangkau baik tanggal muda maupun tua untuk area pinggiran kota aman di kantong. Kids friendly ada area playground y jg. Overall is good, best choice for Meal time . Terima Kasih Master Chicken",[],"['tempatnya', 'bersih', 'luas', 'nyaman', 'punya', 'banyak', 'varian', 'menu', 'selain', 'ayam', 'krispi', 'jadi', 'bisa', 'sering', 'kesini', 'buat', 'coba', 'menu', 'yang', 'lain', 'pegawainya', 'ramah', 'dan', 'pelayanannya', 'juga', 'bagus', 'area', 'toilet', 'bersih', 'wastafel', 'juga', 'bersih', 'lebih', 'dari', 'satu', 'jadi', 'enggak', 'mengantri', 'terus', 'ada', 'mushola', 'juga', 'rapi', 'dan', 'satu', 'lagi', 'harganya', 'terjangkau', 'baik', 'tanggal', 'muda', 'maupun', 'tua', 'untuk', 'area', 'pinggiran', 'kota', 'aman', 'di', 'kantong', 'kids', 'friendly', 'ada', 'area', 'tempat bermain', 'juga', 'overall', 'is', 'baik', 'terbaik', 'pilihan', 'for', 'meal', 'time', 'terima', 'kasih', 'master', 'chicken']"
reviews_ngasem.xlsx,Jessica Nadilla,5,"Tempatnya bersih pelayanannya ramah,selain harganya terjangkau makananya juga enak ,pokoknya rekomen dehhh",3 months ago,2024-07-20 12:04:26,2024-07-20 12:04:26,tempatnya bersih pelayanannya ramahselain harganya terjangkau makananya juga enak pokoknya rekomen dehhh,"['tempatnya', 'bersih', 'pelayanannya', 'ramahselain', 'harganya', 'terjangkau', 'makananya', 'juga', 'enak', 'pokoknya', 'rekomen', 'dehhh']","['tempatnya', 'bersih', 'pelayanannya', 'ramahselain', 'harganya', 'terjangkau', 'makananya', 'juga', 'enak', 'pokoknya', 'rekomen', 'deh']","Tempatnya bersih pelayanannya ramah,selain harganya terjangkau makananya juga enak ,pokoknya rekomen dehhh",[],"['tempatnya', 'bersih', 'pelayanannya', 'ramahselain', 'harganya', 'terjangkau', 'makananya', 'juga', 'enak', 'pokoknya', 'rekomen', 'deh']"
reviews_ngasem.xlsx,mellld 04,5,"Suasana nyaman,seru dan menyenangkan. Pelayanannya cepat dan sangat ramah.",3 months ago,2024-07-25 15:16:44,2024-07-25 15:16:44,suasana nyamanseru dan menyenangkan pelayanannya cepat dan sangat ramah,"['suasana', 'nyamanseru', 'dan', 'menyenangkan', 'pelayanannya', 'cepat', 'dan', 'sangat', 'ramah']","['suasana', 'nyamanseru', 'dan', 'menyenangkan', 'pelayanannya', 'cepat', 'dan', 'sangat', 'ramah']","Suasana nyaman,seru dan menyenangkan. Pelayanannya cepat dan sangat ramah.",[],"['suasana', 'nyamanseru', 'dan', 'menyenangkan', 'pelayanannya', 'cepat', 'dan', 'sangat', 'ramah']"
